Unit_ID,geog_type,geog_id,Population,Latitude,Longitude
799514,county,37019,107431,34.03897413,-78.2272819
7043,county,51510,139966,38.81838584,-77.0861828
799906,county,1101,229363,32.22025794,-86.20761429
7440,county,1101,229363,32.22025794,-86.20761429
10765,county,18141,266931,41.61671802,-86.28985771
217186,county,12097,268685,28.06265781,-81.14947205
658452,county,15003,953207,23.68617032,-164.6297264
658450,county,15003,953207,23.68617032,-164.6297264
659872,county,15003,953207,23.68617032,-164.6297264
9271,county,42003,1223348,40.4688339,-79.98119439
797156,county,12057,1229226,27.90623107,-82.3469222
217755,county,6085,1781642,37.23248639,-121.6962777
11499,county,12086,2496435,25.60896824,-80.49866676
11500,county,12086,2496435,25.60896824,-80.49866676
805770,county,6037,9818605,34.1979924,-118.2610026
797442,county,6037,9818605,34.1979924,-118.2610026
797740,tract,48113019038,1015,32.97134345,-96.70965
26326,tract,36041950100,1044,43.94058967,-74.60554985
215646,tract,36041950500,1171,43.52332542,-74.57285231
9469,tract,29095006900,1213,39.04646291,-94.59094383
11331,tract,39013011600,1250,40.01824659,-80.74674336
646,tract,24021750100,1278,39.4209794,-77.4094391
215724,tract,6061020105,1352,39.23160918,-120.1029699
650,tract,17201001100,1371,42.26586467,-89.08407714
9062,tract,26161410700,1401,42.23677085,-83.61514305
484906,tract,26161410700,1401,42.23677085,-83.61514305
8243,tract,40109101800,1416,35.4896357,-97.52547273
234154,tract,26163511900,1462,42.37353645,-83.0718784
805296,tract,17031040800,1514,41.96317841,-87.69236046
211518,tract,26077001603,1518,42.25589209,-85.62197532
26655,tract,44003021600,1526,41.68089515,-71.3816285
10171,tract,13273120200,1527,31.84923839,-84.44238923
805580,tract,22017023100,1535,32.44521592,-93.73719135
7938,tract,55025010100,1538,43.07908447,-89.44874016
6873,tract,42007603500,1569,40.68531847,-80.25337121
213522,tract,22071003301,1580,30.0162099,-90.07740644
799856,tract,22113951100,1583,29.71871839,-92.36513567
589728,tract,36119001800,1596,40.95859904,-73.86671123
9694,tract,37119000400,1599,35.22024457,-80.85673213
9964,tract,21087930400,1601,37.17749115,-85.46935695
9269,tract,39035104300,1603,41.48004329,-81.68570087
234268,tract,35049940500,1611,35.87605987,-105.9357771
26718,tract,12081000403,1614,27.48546413,-82.64043609
599896,tract,32003002824,1615,36.09084125,-115.1107594
12083,tract,41041951100,1633,44.62991319,-124.0319689
799902,tract,41041951100,1633,44.62991319,-124.0319689
234210,tract,27137001200,1637,46.79953694,-92.09352546
806006,tract,26125127200,1650,42.73591552,-83.43087642
599734,tract,36047056200,1654,40.60451634,-73.94750429
615194,tract,36047056200,1654,40.60451634,-73.94750429
798454,tract,34017002200,1681,40.7254107,-74.05037165
211248,tract,27137013800,1682,47.53127438,-92.24003263
12821,tract,39061024700,1699,39.14317012,-84.39718593
32378,tract,8039961205,1707,39.35961533,-104.341144
798234,tract,24003740603,1730,39.07491814,-76.76254092
799362,tract,24003740603,1730,39.07491814,-76.76254092
8102,tract,39007000801,1736,41.84623715,-80.93724054
222089,tract,17167001300,1742,39.80097944,-89.66088792
614002,tract,51800075802,1755,36.60421948,-76.83079071
12612,tract,12047960300,1760,30.40287523,-82.74952972
180698,tract,26089970400,1760,44.87013265,-86.02369789
797594,tract,6045010802,1785,39.35795939,-123.0913777
216642,tract,6063000502,1811,40.23749472,-121.1965496
9507,tract,27053003200,1812,44.9878611,-93.31348144
211506,tract,36047052800,1818,40.63086292,-73.96256552
234266,tract,55069960500,1832,45.39643202,-89.58717149
28215,tract,11001010700,1838,38.90400592,-77.04197447
1172,tract,47157002400,1839,35.15117443,-90.0267168
7135,tract,42027012300,1839,40.79891161,-77.87574054
615146,tract,36001014802,1843,42.47519938,-74.17422326
10149,tract,21171930100,1866,36.78578998,-85.76061642
811952,tract,17031390600,1866,41.80604494,-87.59433653
28765,tract,55085971300,1875,45.85955064,-89.72119414
11494,tract,13133950301,1889,33.42723502,-83.21642883
600896,tract,12091021600,1893,30.46026411,-86.58614699
615250,tract,48011950100,1901,34.96492854,-101.3573893
811990,tract,6037601301,1915,33.97917084,-118.3638181
619846,tract,40109107002,1918,35.4587565,-97.58540459
619844,tract,40109107002,1918,35.4587565,-97.58540459
421802,tract,12005001403,1923,30.24766094,-85.653874
215648,tract,8105976800,1930,37.67410389,-106.3675199
805232,tract,13091960600,1939,32.03424881,-83.21339383
7535,tract,13089020200,1943,33.77557434,-84.34040002
735,tract,36065023902,1971,43.18407896,-75.14524756
615162,tract,36065023902,1971,43.18407896,-75.14524756
637776,tract,51810045415,1974,36.81336177,-76.07782686
7392,tract,54049021700,1979,39.57217134,-80.35063843
805506,tract,48485011800,1997,33.86138806,-98.50550752
528788,tract,25001010208,2003,42.01059419,-70.06523819
5554,tract,12103023900,2017,27.803263,-82.63873389
598706,tract,34025802900,2023,40.39641433,-74.23972303
217190,tract,18105001401,2029,39.29634889,-86.51779254
10859,tract,6071011102,2031,34.25602048,-117.0873913
614064,tract,39035192900,2034,41.3832676,-81.60679736
6753,tract,18149953900,2035,41.2183719,-86.62851366
10343,tract,36081073700,2042,40.71849247,-73.84322788
805680,tract,17125956400,2065,40.33199893,-89.95654279
797500,tract,18141000600,2072,41.68589543,-86.26511348
1154,tract,36055011203,2076,43.23765377,-77.50194078
26684,tract,36103159300,2084,40.75490286,-72.94295287
5205,tract,25025120104,2095,42.30569358,-71.11726022
805288,tract,21111007000,2099,38.21944609,-85.73579246
12043,tract,26007000500,2104,45.0656468,-83.45248806
8316,tract,19039960200,2106,41.02816064,-93.67039572
9849,tract,55079009500,2121,43.05304371,-87.97533481
797794,tract,31131966600,2128,40.64359566,-95.95675544
797284,tract,51061930206,2133,38.64611176,-77.82908344
615478,tract,28059042900,2133,30.38827929,-88.58983834
32421,tract,17091011000,2146,41.06321299,-87.59562665
27755,tract,31003979600,2146,42.284898,-98.04474793
8309,tract,37155961000,2147,34.62378052,-79.00568887
10797,tract,41057960600,2152,45.42480998,-123.902855
10647,tract,41057960600,2152,45.42480998,-123.902855
805380,tract,48439106700,2158,32.84495802,-97.44610251
5952,tract,42069100400,2165,41.40337408,-75.64560509
215712,tract,1093964500,2175,34.05532629,-87.72824568
636350,tract,40133583700,2179,35.12061753,-96.69047294
10663,tract,26023950900,2192,41.90438671,-84.90735425
8745,tract,8031011903,2194,39.66498491,-105.0750771
8883,tract,18097355000,2196,39.7714773,-86.11472582
27213,tract,6037273100,2197,34.00348859,-118.4598013
6783,tract,4013216834,2218,33.55676708,-111.9165218
634638,tract,34029738001,2235,39.60198596,-74.21309918
798360,tract,19145490500,2236,40.72438077,-95.05043939
28776,tract,22053000700,2270,30.2094643,-92.62692435
805722,tract,41067033400,2281,45.71276291,-123.1564359
8149,tract,41067033400,2281,45.71276291,-123.1564359
27156,tract,49003960702,2281,41.49662298,-112.0068931
615008,tract,34009020203,2290,39.26905103,-74.6005311
13017,tract,39113003404,2291,39.74269392,-84.18975558
662416,tract,8041001000,2303,38.85934852,-104.8259631
12858,tract,42121200400,2308,41.38254062,-79.84283982
12403,tract,42121200400,2308,41.38254062,-79.84283982
799166,tract,19013001200,2321,42.47301567,-92.3472076
26862,tract,42011012103,2322,40.31990899,-75.81112236
214530,tract,19163011500,2326,41.53185039,-90.54970083
5707,tract,36001012700,2342,42.7699984,-73.68778693
9897,tract,17041952000,2345,39.75883104,-88.08284949
27467,tract,19187000400,2350,42.51234434,-94.18539603
28632,tract,36055006100,2353,43.16299293,-77.54325676
213438,tract,21067000700,2353,38.02899096,-84.49403086
14417,tract,6001420100,2355,37.89480878,-122.2909397
207314,tract,26025003400,2359,42.23200714,-84.73527233
200306,tract,34017018600,2365,40.74684008,-74.03021201
806004,tract,26125191100,2375,42.6872654,-83.14144577
9761,tract,17201001300,2379,42.2617048,-89.07282353
7683,tract,23011010700,2381,44.29006424,-69.81365032
615024,tract,17031160900,2405,41.95009018,-87.72256181
232472,tract,18091043000,2406,41.72389953,-86.89083613
13460,tract,18167010500,2410,39.45872289,-87.43931189
649206,tract,18167010500,2410,39.45872289,-87.43931189
806232,tract,18167010500,2410,39.45872289,-87.43931189
798206,tract,10003015802,2416,39.6860633,-75.54668882
805938,tract,13121007602,2418,33.71089975,-84.46214563
676064,tract,18003000704,2419,41.11032614,-85.15914915
32430,tract,29223690400,2422,37.00589423,-90.56648647
10678,tract,55071005100,2430,44.16903052,-87.55771942
27141,tract,53005010708,2440,46.2938586,-119.363815
27775,tract,39101001100,2440,40.6073515,-83.10570111
619804,tract,51710006602,2441,36.92333687,-76.22082966
11906,tract,39035120400,2444,41.46370375,-81.61785289
26614,tract,24005420200,2444,39.25799459,-76.50056871
604656,tract,9001060900,2447,41.17081974,-73.25102486
605942,tract,42003140200,2447,40.44781101,-79.92631686
26371,tract,42029300900,2449,40.12527587,-75.51221258
9292,tract,26125170000,2450,42.50272699,-83.17872885
12364,tract,36037950700,2453,42.99334687,-78.19278141
216072,tract,51013103601,2458,38.8536664,-77.05941326
6040,tract,8031004302,2467,39.73296605,-104.9264342
599724,tract,42103950103,2469,41.36656613,-74.69967748
6567,tract,36067014400,2471,43.09602986,-76.09674402
11207,tract,13059001800,2474,33.95937841,-83.40433774
797746,tract,55079004500,2478,43.08553297,-87.92225874
12822,tract,18097357100,2479,39.74761722,-86.1359144
9711,tract,19155030502,2482,41.25712884,-95.88934596
659873,tract,34013019900,2482,40.73054004,-74.28137273
6990,tract,41057960800,2484,45.1354607,-123.8773657
26061,tract,42003040400,2488,40.4473601,-79.94938371
614180,tract,6111001001,2488,34.4063654,-119.3330323
614048,tract,12095016402,2491,28.56912628,-81.30214282
14672,tract,8059009832,2501,39.84913163,-105.0579401
675974,tract,27123032200,2510,44.96182139,-93.15999721
13427,tract,42085031700,2516,41.25584719,-80.47873822
7780,tract,27173970200,2520,44.71936043,-96.32946146
662406,tract,6067008506,2520,38.67106113,-121.1420054
5336,tract,26161412600,2523,42.21644623,-83.57796056
217196,tract,6035040200,2534,40.51261305,-120.9702694
211524,tract,8041006600,2539,38.86477718,-104.872915
625900,tract,6075016200,2541,37.77716215,-122.4228953
215328,tract,42039112001,2541,41.53272015,-80.45816276
27606,tract,17067954000,2544,40.50272641,-91.30261155
213330,tract,36083040600,2546,42.73343463,-73.67989339
27279,tract,6037267600,2549,34.03409378,-118.4524525
806318,tract,55079020900,2553,42.97014139,-87.90185574
806262,tract,22093040400,2565,30.07972121,-90.80835371
11339,tract,12091021700,2566,30.46117426,-86.61127408
7751,tract,12099000902,2571,26.82748877,-80.09369404
797088,tract,36067011300,2573,43.21282825,-76.2026357
687,tract,6037214800,2573,34.0713753,-118.3730622
6723,tract,4013105002,2574,33.5223746,-111.9482432
5889,tract,36001001902,2581,42.64493271,-73.79637121
8972,tract,37159050904,2582,35.54882788,-80.27427911
13114,tract,36027140500,2588,41.66647875,-73.93439988
760,tract,36029006302,2589,42.92693176,-78.87251478
8163,tract,6037297601,2594,33.71325543,-118.2875174
615040,tract,6013351101,2594,37.8534754,-122.0664915
797046,tract,23003950100,2596,47.01845718,-68.23508694
798350,tract,19107080200,2598,41.43359687,-92.26228092
214494,tract,39155932702,2598,41.18758782,-80.75168031
215314,tract,8014031100,2606,39.91154129,-105.1300209
213476,tract,19083480100,2606,42.45830054,-93.10897411
10209,tract,39153533102,2619,41.24669818,-81.41636522
11530,tract,42091200907,2627,40.24282776,-75.29515986
5696,tract,39049002800,2629,39.97310063,-82.96487576
232946,tract,18043070400,2637,38.28938447,-85.81160974
1117,tract,36029009302,2637,42.97430986,-78.80888893
798148,tract,42021013000,2638,40.38683683,-78.67479572
607790,tract,12071001602,2641,26.5316773,-81.86289885
10544,tract,42003270800,2651,40.48567499,-80.03193871
5537,tract,55009940004,2669,44.52062953,-88.08977567
6494,tract,4013615400,2679,33.65989629,-112.2812323
875,tract,1055000300,2684,34.02971299,-86.00644553
798688,tract,19161080400,2694,42.41254139,-94.95125028
27845,tract,19161080400,2694,42.41254139,-94.95125028
10322,tract,24005420302,2705,39.26988682,-76.48688143
11557,tract,51830370200,2708,37.28113796,-76.69150171
256972,tract,42101001500,2708,39.94189176,-75.15909081
26621,tract,51013101402,2712,38.88577342,-77.11241229
9291,tract,17183011100,2712,39.95094575,-87.59613526
26755,tract,9005300100,2716,41.74625922,-73.25580776
806320,tract,21209040601,2727,38.17436316,-84.63774627
12522,tract,27123031500,2730,44.96691063,-93.07640289
799138,tract,53011041500,2732,45.58324223,-122.3889906
241865,tract,47065002600,2734,35.02242472,-85.28414354
619816,tract,13275961100,2741,30.75375403,-83.81113478
632986,tract,29186960400,2750,37.79482945,-90.14007717
214374,tract,36047030100,2750,40.67763765,-73.91627659
7152,tract,27053010600,2756,44.91622674,-93.31110015
9195,tract,26099260300,2758,42.53310659,-82.99795892
797278,tract,42045407902,2760,39.92006024,-75.39671405
5291,tract,55089650102,2761,43.30315023,-87.99798097
214572,tract,17055040300,2774,37.96901736,-89.05302753
1009,tract,10003012600,2776,39.72460567,-75.60768638
800140,tract,19153001500,2776,41.61406181,-93.61097675
775734,tract,51540001000,2783,38.03517056,-78.47855973
619834,tract,19071970200,2785,40.80170845,-95.6461596
27363,tract,48085031661,2789,33.1013531,-96.78486867
27824,tract,19001960100,2791,41.42037387,-94.47734492
26477,tract,25017373300,2799,42.35690277,-71.20951075
614202,tract,4013107601,2800,33.51649034,-112.0606203
7066,tract,18041954100,2814,39.66861644,-85.12787595
27869,tract,19103001700,2814,41.64309108,-91.51015081
10815,tract,55039041000,2814,43.75888804,-88.43363177
798368,tract,19171290400,2814,42.00584885,-92.5983732
7846,tract,37157040102,2823,36.43333113,-79.56837254
6260,tract,11001005800,2830,38.89788679,-77.02502277
798218,tract,11001005800,2830,38.89788679,-77.02502277
8230,tract,42079214200,2833,41.20324742,-75.99323247
11392,tract,55047100400,2837,43.82720553,-88.95064295
625944,tract,6075020401,2846,37.75952014,-122.4434806
797406,tract,8069000300,2851,40.60388852,-105.1202118
5681,tract,51710005500,2855,36.92347901,-76.26143124
657934,tract,4013420116,2865,33.41868667,-111.5941938
658308,tract,55031020300,2870,46.72547824,-92.0848094
10675,tract,55031020300,2870,46.72547824,-92.0848094
1289,tract,51510201100,2871,38.83645113,-77.07247367
615488,tract,21133950100,2871,37.19153316,-82.63199061
501328,tract,6001442700,2873,37.53713906,-122.0081135
798694,tract,19145490300,2878,40.74672444,-95.37487479
745,tract,36119009701,2881,41.00206228,-73.75501285
7840,tract,12103026001,2899,27.98270383,-82.81668559
18283,tract,36083040900,2901,42.71817313,-73.69226185
805306,tract,26161414200,2902,42.24891137,-83.67320233
797798,tract,34013016600,2915,40.82008995,-74.21415578
976,tract,35001003100,2918,35.13491029,-106.6721407
222063,tract,29041470300,2925,39.41147902,-92.80288707
13464,tract,20173006100,2929,37.63951723,-97.30112228
615076,tract,51760011100,2932,37.56217449,-77.44423332
598638,tract,34017018701,2936,40.74454205,-74.02651586
176883,tract,33009960700,2938,43.90823053,-72.01156738
222079,tract,33009960700,2938,43.90823053,-72.01156738
5596,tract,47157003000,2938,35.13546325,-89.95404255
797578,tract,6085510100,2948,37.34082171,-122.0797618
11434,tract,6085510100,2948,37.34082171,-122.0797618
25882,tract,25009220102,2949,42.66626093,-70.63334691
800150,tract,19083480600,2964,42.36506541,-93.07142065
796858,tract,15003000700,2966,21.27134037,-157.7926989
507,tract,17167000400,2969,39.8248294,-89.65069083
9864,tract,29189217300,2972,38.62038182,-90.34124005
29688,tract,32005001400,2975,38.9599223,-119.770942
6666,tract,39027964600,2976,39.44722529,-83.82864351
599822,tract,39027964600,2976,39.44722529,-83.82864351
734,tract,39035178101,2977,41.3889183,-81.7766232
11064,tract,6037400604,2980,34.15305897,-117.8963049
13019,tract,39035123200,2987,41.46490688,-81.79346783
9309,tract,26163563800,2991,42.33309838,-83.46912848
10117,tract,19179961100,3001,40.98099671,-92.26390694
800110,tract,8069001007,3002,40.53109777,-105.0680142
9887,tract,40109106803,3002,35.50612111,-97.62802513
7609,tract,6037277100,3004,33.96525333,-118.3784445
566360,tract,19111491100,3006,40.65149426,-91.32641831
8823,tract,55079020800,3009,42.98477081,-87.87970609
9926,tract,21001970300,3016,37.13121962,-85.15821669
9489,tract,36047014100,3017,40.66543232,-73.98938215
11106,tract,18167001100,3018,39.49466096,-87.39205064
12209,tract,55085970400,3026,45.60911713,-89.36702631
12110,tract,55085970400,3026,45.60911713,-89.36702631
805450,tract,55079180100,3029,42.95313033,-87.85113924
26834,tract,36117020800,3046,43.25246784,-77.04879529
214034,tract,4019004712,3046,32.29157243,-110.9082052
10791,tract,36101960800,3048,42.32032938,-77.66461349
811954,tract,17031740100,3048,41.69726225,-87.69860554
32564,tract,54099020900,3052,38.12583497,-82.36251578
6772,tract,24031701900,3053,38.99296477,-76.99984025
8956,tract,19153000704,3053,41.63735244,-93.67187003
158448,tract,42069102800,3060,41.36545334,-75.64889324
18279,tract,51059481102,3064,38.9482758,-77.39859916
805518,tract,6019005608,3064,36.81191562,-119.7195039
797354,tract,55047100500,3073,43.73809246,-89.14937654
9672,tract,36047016100,3075,40.67990095,-73.9731842
805072,tract,17097865801,3084,42.16633878,-87.81123624
28244,tract,42003431500,3088,40.49335895,-80.05786985
617,tract,36029001900,3089,42.86862354,-78.80943721
623,tract,26161404100,3095,42.27077905,-83.76536946
6741,tract,27003051202,3099,45.07773072,-93.25414935
614200,tract,8031003300,3099,39.72911652,-104.9508592
5964,tract,51510201300,3105,38.8235123,-77.05437063
27218,tract,6037574201,3117,33.80330621,-118.129638
10396,tract,36017970400,3123,42.53370417,-75.51682416
27882,tract,19135070100,3154,41.09452632,-92.74757533
798720,tract,8041001104,3156,38.86519547,-104.8432048
10090,tract,19049050400,3157,41.8389243,-94.11770673
232934,tract,31055007504,3161,41.34665845,-96.35899696
5459,tract,48113001703,3164,32.79954464,-96.79689387
805826,tract,6067009005,3165,38.53290959,-121.302869
1111,tract,1117030608,3167,33.21797782,-86.780497
235302,tract,17043845401,3179,41.78052355,-87.9257242
805058,tract,18105000302,3187,39.15738466,-86.51552654
11600,tract,44001030200,3188,41.74943874,-71.32238032
232476,tract,42065950200,3190,41.2935631,-78.94140813
605670,tract,29117480200,3193,39.74413075,-93.5958711
28992,tract,6083000103,3196,34.48319234,-119.7668665
9152,tract,12011020212,3223,26.23944431,-80.22467738
8483,tract,39049009323,3232,39.94141924,-82.88520059
655400,tract,32031000101,3236,39.5273651,-119.8200271
797818,tract,53035080700,3236,47.58306414,-122.6718221
806220,tract,6091010000,3240,39.58038278,-120.5160821
7106,tract,6091010000,3240,39.58038278,-120.5160821
241887,tract,25025061200,3240,42.33955289,-71.05632704
599750,tract,42091204400,3241,40.01139988,-75.22979859
139120,tract,55079080400,3254,43.08592769,-87.88890942
14730,tract,48061010700,3268,26.20077746,-97.6889458
669076,tract,29189220002,3279,38.549625,-90.32218304
665720,tract,51740212400,3289,36.80464999,-76.3259403
26663,tract,34013016800,3293,40.81514043,-74.21829785
6904,tract,4013071802,3302,33.57334369,-112.2801821
805490,tract,39095010002,3303,41.64041261,-83.48192207
12207,tract,26101000800,3309,44.23700328,-86.33076062
13601,tract,21111012409,3312,38.11388546,-85.87007959
29647,tract,8031015500,3313,39.69337865,-104.9356566
663124,tract,36007014500,3315,42.0649747,-76.07888124
8625,tract,4013617500,3316,33.64555253,-112.2655794
9126,tract,4013617700,3318,33.64540317,-112.228939
213494,tract,27053025605,3335,44.85102676,-93.33864734
213638,tract,41051003401,3335,45.55864096,-122.6682961
5510,tract,17095001600,3338,40.82559351,-90.09431906
806066,tract,31101000200,3344,41.13844124,-101.7434997
29592,tract,39035177202,3362,41.41370407,-81.71658882
799468,tract,8073961700,3363,39.34654,-103.6022536
528786,tract,36005024800,3363,40.85533181,-73.85841167
6166,tract,39049004610,3368,39.94890434,-83.08424156
234804,tract,19153000901,3370,41.60827375,-93.69746335
7584,tract,27123040401,3373,45.05380075,-93.01459716
10874,tract,6067003900,3374,38.53049799,-121.5184726
10367,tract,6071010803,3375,34.23440007,-117.2681362
799224,tract,19181020800,3377,41.37220099,-93.57825642
568796,tract,34017011400,3388,40.65019569,-74.12503385
11531,tract,25027760100,3390,42.19340059,-72.10440836
11716,tract,55113100500,3394,46.06534755,-91.21027012
26529,tract,36061001200,3397,40.71591577,-73.98207746
806244,tract,22051026900,3399,29.90022269,-90.11604506
798250,tract,24510090600,3402,39.32545829,-76.59017927
620658,tract,19059451100,3408,43.38320527,-95.15044158
806192,tract,55079003500,3410,43.09360173,-87.99830823
736,tract,47037015609,3411,36.17187141,-86.62060194
216776,tract,36111952500,3411,41.90477648,-73.9777466
10784,tract,18007100100,3413,40.58453122,-87.18072652
7729,tract,17173959600,3416,39.28260487,-88.97297442
28922,tract,26145002000,3420,43.43832643,-83.96805989
8682,tract,36047020100,3421,40.68386184,-73.96338034
6831,tract,12031002502,3424,30.31326906,-81.72262738
5321,tract,37067004104,3429,36.16789211,-80.37297472
797246,tract,23019000200,3436,44.80408138,-68.76379586
797252,tract,34003033300,3438,40.89513631,-74.06247042
27744,tract,39059977500,3442,40.03237169,-81.58356576
27463,tract,19197680100,3450,42.85469464,-93.72846246
631648,tract,48355001000,3452,27.78319212,-97.41378632
27673,tract,19031450300,3459,41.78204157,-91.11972099
213536,tract,48121021632,3463,33.01834715,-96.85626047
615272,tract,6045010400,3467,39.45060062,-123.8016417
615198,tract,12011041900,3467,26.12188387,-80.13063006
6138,tract,6045010400,3467,39.45060062,-123.8016417
12242,tract,41035971900,3475,42.23672352,-121.7863824
27698,tract,48241950200,3475,30.93088885,-94.00597105
10823,tract,18167001500,3481,39.45748656,-87.37888114
12524,tract,31153010204,3481,41.13340137,-95.94295705
27954,tract,29169470102,3489,37.9522597,-92.28000722
615508,tract,25009217202,3491,42.55054571,-70.8983372
11308,tract,39051040400,3494,41.57214084,-84.00127039
11301,tract,34001010101,3497,39.42069511,-74.37006846
27140,tract,53075000700,3507,47.00502858,-117.2135511
26508,tract,34025801900,3508,40.43707264,-74.19330387
6099,tract,41039004700,3511,44.03274649,-123.0945438
27742,tract,21067003701,3517,38.09483409,-84.58808619
27779,tract,39123051200,3520,41.50572646,-82.99377018
599670,tract,36119001600,3522,40.94292298,-73.87564556
29599,tract,19153000202,3526,41.61446714,-93.57014937
213570,tract,4013108502,3529,33.5020586,-112.0345404
805584,tract,39157022002,3529,40.3443703,-81.33206396
658034,tract,15001021101,3531,19.44949565,-154.8953489
613988,tract,36015001100,3541,42.0733831,-76.81155076
599742,tract,36101962800,3543,42.15991194,-77.01007927
8153,tract,9007542100,3544,41.54070354,-72.66802128
8531,tract,49035114800,3550,40.80262811,-111.8248985
11605,tract,36047055000,3551,40.60873676,-73.95231639
615128,tract,36105950100,3557,41.87199292,-74.59108088
27515,tract,19179960800,3561,40.98794655,-92.45832554
800074,tract,19163012100,3569,41.53704742,-90.62099926
805472,tract,21161960200,3572,38.62666652,-83.73396888
12334,tract,55079003100,3572,43.10091701,-87.9860813
805410,tract,6097151503,3572,38.41235453,-122.6284193
11289,tract,26077002002,3575,42.18074763,-85.62593713
615066,tract,12099007830,3584,26.82925873,-80.14168686
615066,tract,12099007830,3584,26.82925873,-80.14168686
799608,tract,12099007830,3584,26.82925873,-80.14168686
207312,tract,26125142600,3584,42.62853443,-83.32023341
207324,tract,27037060202,3587,44.90529477,-93.04941713
11596,tract,29099701300,3588,38.12138361,-90.5157151
26342,tract,42003488200,3591,40.39095296,-79.87335001
1078,tract,6019002200,3594,36.75853714,-119.8037366
8208,tract,48453001304,3614,30.24844236,-97.77344608
6651,tract,26111290700,3614,43.61845963,-84.18930032
32558,tract,26085961100,3617,43.86847642,-85.71261623
27407,tract,39019720200,3626,40.7007569,-81.09876789
799400,tract,19013001000,3626,42.476328,-92.330373
636374,tract,19013001000,3626,42.476328,-92.330373
599868,tract,22039950600,3628,30.69803554,-92.27271343
32424,tract,26031960400,3629,45.55392073,-84.35195894
811930,tract,39049005700,3629,39.94593647,-82.99934601
675972,tract,5129970200,3641,35.97108144,-92.57070981
30675,tract,5129970200,3641,35.97108144,-92.57070981
689,tract,36055014004,3641,43.21467067,-77.66827705
7117,tract,41029000403,3645,42.33798542,-122.8345425
18316,tract,48167720800,3648,29.46821604,-95.07322683
26059,tract,55079001000,3654,43.12462058,-87.9535065
621660,tract,8059012058,3660,39.330279,-105.3064909
13012,tract,6037262501,3662,34.05059429,-118.5206046
799322,tract,41007950200,3663,46.18300885,-123.8332082
799154,tract,13051011004,3665,31.97906135,-81.05481364
11946,tract,26115830700,3665,42.03985349,-83.71405497
235322,tract,4019001600,3675,32.24815799,-110.9383657
7192,tract,39153532702,3677,41.34261587,-81.52853492
589656,tract,53061051916,3677,47.79974393,-122.2291954
234162,tract,53061051916,3677,47.79974393,-122.2291954
805964,tract,17031750600,3681,41.68862752,-87.65206615
7873,tract,20091050200,3685,39.03175984,-94.65047781
5475,tract,34003003402,3686,40.91534472,-74.00556409
10184,tract,21089040700,3691,38.58015007,-83.02028374
5980,tract,9007560200,3692,41.57879401,-72.63435842
811972,tract,40109108513,3694,35.5728835,-97.62955925
13587,tract,51035080100,3695,36.84235421,-80.69590133
620666,tract,27053025603,3700,44.85149223,-93.31883251
800166,tract,25023500101,3702,42.30329637,-70.90644549
6703,tract,12031002501,3703,30.3158597,-81.70859755
214390,tract,36055014104,3705,43.19175795,-77.71785654
656804,tract,17039971800,3713,40.14817655,-88.94913333
244896,tract,38017000501,3717,46.88500949,-96.78168075
28722,tract,18095001400,3720,40.1347762,-85.67704298
798142,tract,42003170200,3725,40.4298688,-79.9850111
27665,tract,19153010408,3726,41.62670159,-93.71088763
213408,tract,12073000200,3737,30.44473202,-84.27367112
9313,tract,36055002900,3740,43.15036658,-77.58925331
216138,tract,27147960800,3744,43.89221487,-93.17142002
8325,tract,27053022400,3747,44.95338804,-93.36855112
797694,tract,18169102900,3750,40.70360387,-85.82660061
87334,tract,6037702202,3751,34.00816088,-118.4672351
215230,tract,27053027601,3755,44.94287409,-93.66118005
27671,tract,19045000400,3764,41.82922865,-90.28362153
180544,tract,27099000800,3765,43.65828041,-92.98100616
598612,tract,9001061100,3771,41.19284016,-73.22674307
215244,tract,27053108800,3786,44.9423414,-93.22856388
599888,tract,8051963600,3794,38.66609924,-106.7157787
27392,tract,39153532706,3796,41.29855959,-81.55753492
32414,tract,26027001000,3798,41.83032392,-85.82055709
27324,tract,19153000600,3802,41.62737398,-93.63379182
216196,tract,9001061000,3816,41.18331034,-73.24686788
26896,tract,51131930200,3820,37.39556362,-75.92114769
8444,tract,51131930200,3820,37.39556362,-75.92114769
599782,tract,37121950200,3821,36.01689625,-82.13487066
234208,tract,41029003001,3822,42.33884723,-123.0915791
805704,tract,47001020300,3822,36.04322747,-84.22728126
27475,tract,19037070400,3827,43.068798,-92.31201428
607784,tract,9003497500,3841,41.79523796,-72.75562104
834,tract,6111005911,3854,34.16999184,-118.889773
7180,tract,6111005911,3854,34.16999184,-118.889773
8501,tract,36055012700,3855,43.12935668,-77.56036247
13108,tract,36055012700,3855,43.12935668,-77.56036247
13047,tract,12071040207,3855,26.62047847,-81.59031888
12219,tract,26035000600,3860,43.82685121,-84.78821161
11131,tract,55071010700,3865,43.91241106,-88.01146124
213670,tract,8005006711,3869,39.60232483,-104.9135174
8924,tract,27053022700,3876,44.9513185,-93.35258679
27697,tract,48231960600,3877,33.23896029,-95.90546694
11567,tract,55055101000,3881,43.01923131,-88.8103463
5543,tract,24510080101,3881,39.32329888,-76.58045511
234186,tract,26113960100,3882,44.42894706,-85.0803295
6525,tract,55079080300,3884,43.0895263,-87.87765985
1251,tract,21083020500,3898,36.59063235,-88.74479863
691,tract,39037555102,3903,40.08787605,-84.61072579
8742,tract,31055005000,3905,41.26384678,-95.9682811
